   row |             user |  size |  22 s |  22 e |  23 s |  23 e
 10049 |           kimmy- |     0 | 42011 | 42011 | 64654 | 64654
  4850 |         krellion |  7334 | 40981 | 40981 | 61491 | 61491
  4851 |           zinnia |  7334 | 40981 | 40981 | 61492 | 61492
  4852 |     chrislalonde |  7334 | 40981 | 40981 | 61494 | 61494
  4853 |         BakoBull |  7334 | 40981 | 40981 | 61497 | 61518
  4854 |           zinnia |  7334 | 40981 | 40981 | 61521 | 61524
  4855 |             dwjj |  7334 | 40981 | 40981 | 61526 | 61539
  4856 |          txgb324 |  7334 | 40981 | 40981 | 61540 | 61540
  4857 |             dwjj |  7334 | 40981 | 40981 | 61541 | 61541
  4858 |          txgb324 |  7334 | 40981 | 40981 | 61542 | 61542
  4859 |      ruthmdurkin |  7334 | 40981 | 40981 | 61543 | 61543
 10050 |           kimmy- |  7334 | 42011 | 42011 | 64655 | 64794
 10051 |           kimmy- |     0 | 42011 | 42011 | 64795 | 64795
 10052 |           kimmy- |  7334 | 42011 | 42011 | 64796 | 64921
 10053 |           kimmy- |     0 | 42011 | 42011 | 64922 | 64922
 10054 |           kimmy- |  7334 | 42011 | 42011 | 64923 | 65022
 10055 |        puzzlebot |  7334 | 42011 | 42011 | 65023 | 65023
 10056 |           kimmy- |  7334 | 42011 | 42011 | 65024 | 65026
 10057 |           kimmy- |     0 | 42011 | 42011 | 65027 | 65027
 10058 |           kimmy- |  7334 | 42011 | 42011 | 65028 | 65162
 10059 |           kimmy- |     0 | 42011 | 42011 | 65163 | 65163
  4860 |             dwjj |  7334 | 40981 | 40981 | 61544 | 61544
  4861 |          txgb324 |  7334 | 40981 | 40981 | 61545 | 61545
  4862 |      ruthmdurkin |  7334 | 40981 | 40981 | 61546 | 61546
  4863 |             dwjj |  7334 | 40981 | 40981 | 61547 | 61547
  4864 |      ruthmdurkin |  7334 | 40981 | 40981 | 61548 | 61548
  4865 |          txgb324 |  7334 | 40981 | 40981 | 61549 | 61549
  4866 |           cta_17 |  7334 | 40981 | 40981 | 61550 | 61550
  4867 |          txgb324 |  7334 | 40981 | 40981 | 61551 | 61551
  4868 |      ruthmdurkin |  7334 | 40981 | 40981 | 61552 | 61552
  4869 |           cta_17 |  7334 | 40981 | 40981 | 61553 | 61553
 10060 |           kimmy- |  7334 | 42011 | 42011 | 65164 | 65250
 10061 |           kimmy- |     0 | 42011 | 42011 | 65251 | 65251
 10062 |           kimmy- |  7334 | 42011 | 42011 | 65252 | 65535
 10063 |           johnel |  7334 | 42012 | 42012 | 61440 | 62858
 10064 |           johnel |     0 | 42012 | 42012 | 62859 | 62865
 10065 |           johnel |  7334 | 42012 | 42012 | 62866 | 62963
 10066 |           johnel |     0 | 42012 | 42012 | 62964 | 62964
 10067 |           johnel |  7334 | 42012 | 42012 | 62965 | 63181
 10068 |           johnel |     0 | 42012 | 42012 | 63182 | 63182
 10069 |           johnel |  7334 | 42012 | 42012 | 63183 | 63487
  4870 |    username_here |  7334 | 40981 | 40981 | 61554 | 61554
  4871 |             dwjj |  7334 | 40981 | 40981 | 61555 | 61555
  4872 |      ruthmdurkin |  7334 | 40981 | 40981 | 61556 | 61556
  4873 |          txgb324 |  7334 | 40981 | 40981 | 61557 | 61557
  4874 |           cta_17 |  7334 | 40981 | 40981 | 61558 | 61558
  4875 |             dwjj |  7334 | 40981 | 40981 | 61559 | 61559
  4876 |      ruthmdurkin |  7334 | 40981 | 40981 | 61560 | 61560
  4877 |          txgb324 |  7334 | 40981 | 40981 | 61561 | 61561
  4878 |           cta_17 |  7334 | 40981 | 40981 | 61562 | 61562
  4879 |             dwjj |  7334 | 40981 | 40981 | 61563 | 61563
 10070 |        puzzlebot |  7334 | 42012 | 42022 | 65023 | 65023
 10071 |            shaun |  7334 | 42023 | 42023 | 63488 | 64238
 10072 |            shaun |     0 | 42023 | 42023 | 64239 | 64239
 10073 |            shaun |  7334 | 42023 | 42023 | 64240 | 64403
 10074 |            shaun |     0 | 42023 | 42023 | 64404 | 64404
 10075 |            shaun |  7334 | 42023 | 42023 | 64405 | 64721
 10076 |            shaun |     0 | 42023 | 42023 | 64722 | 64722
 10077 |            shaun |  7334 | 42023 | 42023 | 64723 | 65022
 10078 |        puzzlebot |  7334 | 42023 | 42023 | 65023 | 65023
 10079 |            shaun |  7334 | 42023 | 42023 | 65024 | 65535
  4880 |      ruthmdurkin |  7334 | 40981 | 40981 | 61564 | 61564
  4881 |          txgb324 |  7334 | 40981 | 40981 | 61565 | 61565
  4882 |           cta_17 |  7334 | 40981 | 40981 | 61566 | 61566
  4883 |      ruthmdurkin |  7334 | 40981 | 40981 | 61567 | 61567
  4884 |             dwjj |  7334 | 40981 | 40981 | 61568 | 61568
  4885 |          txgb324 |  7334 | 40981 | 40981 | 61569 | 61569
  4886 |           cta_17 |  7334 | 40981 | 40981 | 61570 | 61570
  4887 |      ruthmdurkin |  7334 | 40981 | 40981 | 61571 | 61571
  4888 |             dwjj |  7334 | 40981 | 40981 | 61572 | 61572
  4889 |          txgb324 |  7334 | 40981 | 40981 | 61573 | 61573
 10080 |        puzzlebot |  7334 | 42024 | 42029 | 65023 | 65023
 10081 |         krellion |  7334 | 42030 | 42030 | 63488 | 64467
 10082 |         krellion |     0 | 42030 | 42030 | 64468 | 64468
 10083 |         krellion |  7334 | 42030 | 42030 | 64469 | 65022
 10084 |        puzzlebot |  7334 | 42030 | 42030 | 65023 | 65023
 10085 |         krellion |  7334 | 42030 | 42030 | 65024 | 65535
 10086 |        puzzlebot |  7334 | 42031 | 42033 | 65023 | 65023
 10087 |         caoxley1 |  7334 | 42034 | 42034 | 61440 | 62228
 10088 |         caoxley1 |     0 | 42034 | 42034 | 62229 | 62229
 10089 |         caoxley1 |  7334 | 42034 | 42034 | 62230 | 62244
  4890 |           cta_17 |  7334 | 40981 | 40981 | 61574 | 61574
  4891 |      ruthmdurkin |  7334 | 40981 | 40981 | 61575 | 61575
  4892 |             dwjj |  7334 | 40981 | 40981 | 61576 | 61576
  4893 |          txgb324 |  7334 | 40981 | 40981 | 61577 | 61577
  4894 |           cta_17 |  7334 | 40981 | 40981 | 61578 | 61578
  4895 |      ruthmdurkin |  7334 | 40981 | 40981 | 61579 | 61579
  4896 |           cta_17 |  7334 | 40981 | 40981 | 61580 | 61580
  4897 |             dwjj |  7334 | 40981 | 40981 | 61581 | 61581
  4898 |      ruthmdurkin |  7334 | 40981 | 40981 | 61582 | 61582
  4899 |          txgb324 |  7334 | 40981 | 40981 | 61583 | 61583
 10090 |         caoxley1 |     0 | 42034 | 42034 | 62245 | 62245
 10091 |         caoxley1 |  7334 | 42034 | 42034 | 62246 | 62261
 10092 |         caoxley1 |     0 | 42034 | 42034 | 62262 | 62263
 10093 |         caoxley1 |  7334 | 42034 | 42034 | 62264 | 62276
 10094 |         caoxley1 |     0 | 42034 | 42034 | 62277 | 62278
 10095 |         caoxley1 |  7334 | 42034 | 42034 | 62279 | 62290
 10096 |         caoxley1 |     0 | 42034 | 42034 | 62291 | 62291
 10097 |         caoxley1 |  7334 | 42034 | 42034 | 62292 | 62306
 10098 |         caoxley1 |     0 | 42034 | 42034 | 62307 | 62307
 10099 |         caoxley1 |  7334 | 42034 | 42034 | 62308 | 62324
   300 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63310 | 63310
   301 |          PhoeniX |  7334 | 28671 | 28671 | 63311 | 63311
   302 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63312 | 63312
   303 |          PhoeniX |  7334 | 28671 | 28671 | 63314 | 63314
   304 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63316 | 63321
   305 |          PhoeniX |  7334 | 28671 | 28671 | 63324 | 63324
   306 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63327 | 63332
   307 |          PhoeniX |  7334 | 28671 | 28671 | 63337 | 63337
   308 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63339 | 63339
   309 |          PhoeniX |  7334 | 28671 | 28671 | 63342 | 63342
   310 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63347 | 63347
   311 |          PhoeniX |  7334 | 28671 | 28671 | 63348 | 63348
   312 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63350 | 63356
   313 |          PhoeniX |  7334 | 28671 | 28671 | 63359 | 63359
   314 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63361 | 63369
   315 |          PhoeniX |  7334 | 28671 | 28671 | 63370 | 63370
   316 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63373 | 63386
   317 |          PhoeniX |  7334 | 28671 | 28671 | 63389 | 63389
   318 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63394 | 63404
   319 |          PhoeniX |  7334 | 28671 | 28671 | 63406 | 63406
   320 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63409 | 63428
   321 |          PhoeniX |  7334 | 28671 | 28671 | 63432 | 63432
   322 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63433 | 63433
   323 |          PhoeniX |  7334 | 28671 | 28671 | 63435 | 63435
   324 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63436 | 63440
   325 |          PhoeniX |  7334 | 28671 | 28671 | 63442 | 63442
   326 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63445 | 63456
   327 |          PhoeniX |  7334 | 28671 | 28671 | 63457 | 63457
   328 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63458 | 63461
   329 |          PhoeniX |  7334 | 28671 | 28671 | 63462 | 63462
 17300 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62281 | 62291
 17301 |        puzzlebot |  7334 | 61443 | 61443 | 62292 | 62292
 17302 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62293 | 62295
 17303 |        puzzlebot |  7334 | 61443 | 61443 | 62296 | 62296
 17304 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62297 | 62304
 17305 |        puzzlebot |  7334 | 61443 | 61443 | 62305 | 62305
 17306 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62306 | 62307
 17307 |          PhoeniX |  7334 | 61443 | 61443 | 62308 | 62308
 17308 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62309 | 62309
 17309 |        puzzlebot |  7334 | 61443 | 61443 | 62310 | 62310
   330 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63464 | 63464
   331 |          PhoeniX |  7334 | 28671 | 28671 | 63467 | 63467
   332 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63472 | 63473
   333 |          PhoeniX |  7334 | 28671 | 28671 | 63475 | 63475
   334 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63476 | 63489
   335 |          PhoeniX |  7334 | 28671 | 28671 | 63491 | 63491
   336 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63493 | 63497
   337 |          PhoeniX |  7334 | 28671 | 28671 | 63502 | 63502
   338 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63506 | 63510
   339 |          PhoeniX |  7334 | 28671 | 28671 | 63515 | 63515
 17310 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62311 | 62311
 17311 |          PhoeniX |  7334 | 61443 | 61443 | 62312 | 62312
 17312 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62313 | 62316
 17313 |        puzzlebot |  7334 | 61443 | 61443 | 62317 | 62317
 17314 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62318 | 62321
 17315 |          PhoeniX |  7334 | 61443 | 61443 | 62322 | 62322
 17316 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62323 | 62326
 17317 |        puzzlebot |  7334 | 61443 | 61443 | 62327 | 62327
 17318 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62328 | 62333
 17319 |          PhoeniX |  7334 | 61443 | 61443 | 62334 | 62334
   340 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63517 | 63517
   341 |          PhoeniX |  7334 | 28671 | 28671 | 63519 | 63519
   342 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63529 | 63534
   343 |          PhoeniX |  7334 | 28671 | 28671 | 63540 | 63540
   344 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63542 | 63542
   345 |          PhoeniX |  7334 | 28671 | 28671 | 63546 | 63546
   346 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63549 | 63551
   347 |          PhoeniX |  7334 | 28671 | 28671 | 63553 | 63553
   348 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63558 | 63560
   349 |          PhoeniX |  7334 | 28671 | 28671 | 63562 | 63562
  6100 |       Shandrakor |  7334 | 40982 | 40982 | 61872 | 61872
  6101 |           johnel |  7334 | 40982 | 40982 | 61874 | 61874
  6102 |       tastyabbot |  7334 | 40982 | 40982 | 61877 | 61877
  6103 |             Oli2 |  7334 | 40982 | 40982 | 61880 | 61880
 17320 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62335 | 62336
  6104 |       tastyabbot |  7334 | 40982 | 40982 | 61883 | 61883
 17321 |        puzzlebot |  7334 | 61443 | 61443 | 62337 | 62337
  6105 |           johnel |  7334 | 40982 | 40982 | 61884 | 61884
 17322 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62338 | 62347
  6106 |       Shandrakor |  7334 | 40982 | 40982 | 61886 | 61890
  6107 |             Oli2 |  7334 | 40982 | 40982 | 61891 | 61891
 17323 |          PhoeniX |  7334 | 61443 | 61443 | 62348 | 62348
  6108 |           johnel |  7334 | 40982 | 40982 | 61892 | 61892
 17324 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62349 | 62352
  6109 |             Oli2 |  7334 | 40982 | 40982 | 61896 | 61896
 17325 |        puzzlebot |  7334 | 61443 | 61443 | 62353 | 62353
 17326 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62354 | 62354
 17327 |          PhoeniX |  7334 | 61443 | 61443 | 62355 | 62355
 17328 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62356 | 62358
 17329 |        puzzlebot |  7334 | 61443 | 61443 | 62359 | 62359
   350 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63567 | 63573
   351 |          PhoeniX |  7334 | 28671 | 28671 | 63575 | 63575
   352 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63576 | 63583
   353 |          PhoeniX |  7334 | 28671 | 28671 | 63586 | 63598
   354 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63600 | 63606
   355 |          PhoeniX |  7334 | 28671 | 28671 | 63607 | 63607
   356 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63612 | 63618
   357 |          PhoeniX |  7334 | 28671 | 28671 | 63628 | 63628
   358 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63629 | 63635
   359 |          PhoeniX |  7334 | 28671 | 28671 | 63640 | 63640
  6110 |       tastyabbot |  7334 | 40982 | 40982 | 61897 | 61897
  6111 |           johnel |  7334 | 40982 | 40982 | 61901 | 61901
  6112 |       tastyabbot |  7334 | 40982 | 40982 | 61902 | 61902
  6113 |             Oli2 |  7334 | 40982 | 40982 | 61903 | 61903
 17330 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62360 | 62365
  6114 |       tastyabbot |  7334 | 40982 | 40982 | 61907 | 61907
 17331 |        puzzlebot |  7334 | 61443 | 61443 | 62366 | 62367
  6115 |           johnel |  7334 | 40982 | 40982 | 61913 | 61919
  6116 |             Oli2 |  7334 | 40982 | 40982 | 61923 | 61923
 17332 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62368 | 62370
  6117 |       Shandrakor |  7334 | 40982 | 40982 | 61925 | 61925
 17333 |        puzzlebot |  7334 | 61443 | 61443 | 62371 | 62371
  6118 |           johnel |  7334 | 40982 | 40982 | 61926 | 61926
 17334 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62372 | 62384
  6119 |             Oli2 |  7334 | 40982 | 40982 | 61931 | 61931
 17335 |        puzzlebot |  7334 | 61443 | 61443 | 62385 | 62385
 17336 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62386 | 62405
 17337 |        puzzlebot |  7334 | 61443 | 61443 | 62406 | 62406
 17338 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62407 | 62414
 17339 |        puzzlebot |  7334 | 61443 | 61443 | 62415 | 62415
   360 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63641 | 63644
   361 |          PhoeniX |  7334 | 28671 | 28671 | 63645 | 63645
   362 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63649 | 63657
   363 |          PhoeniX |  7334 | 28671 | 28671 | 63660 | 63660
   364 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63662 | 63672
   365 |          PhoeniX |  7334 | 28671 | 28671 | 63673 | 63673
   366 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63674 | 63674
   367 |          PhoeniX |  7334 | 28671 | 28671 | 63677 | 63677
   368 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63678 | 63681
   369 |          PhoeniX |  7334 | 28671 | 28671 | 63684 | 63684
  6120 |       Shandrakor |  7334 | 40982 | 40982 | 61933 | 61933
  6121 |           johnel |  7334 | 40982 | 40982 | 61934 | 61934
  6122 |       Shandrakor |  7334 | 40982 | 40982 | 61944 | 61944
  6123 |             Oli2 |  7334 | 40982 | 40982 | 61946 | 61946
 17340 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62416 | 62416
  6124 |           johnel |  7334 | 40982 | 40982 | 61948 | 61948
  6125 |             Oli2 |  7334 | 40982 | 40982 | 61950 | 61950
 17341 |        puzzlebot |  7334 | 61443 | 61443 | 62417 | 62417
  6126 |       Shandrakor |  7334 | 40982 | 40982 | 61954 | 61954
 17342 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62418 | 62423
  6127 |           johnel |  7334 | 40982 | 40982 | 61955 | 61955
 17343 |        puzzlebot |  7334 | 61443 | 61443 | 62424 | 62424
  6128 |             Oli2 |  7334 | 40982 | 40982 | 61960 | 61960
 17344 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62425 | 62427
  6129 |       Shandrakor |  7334 | 40982 | 40982 | 61977 | 61977
 17345 |          PhoeniX |  7334 | 61443 | 61443 | 62428 | 62428
 17346 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62429 | 62443
 17347 |        puzzlebot |  7334 | 61443 | 61443 | 62444 | 62444
 17348 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62445 | 62446
 17349 |        puzzlebot |  7334 | 61443 | 61443 | 62447 | 62447
   370 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63685 | 63685
   371 |          PhoeniX |  7334 | 28671 | 28671 | 63686 | 63686
   372 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63688 | 63688
   373 |          PhoeniX |  7334 | 28671 | 28671 | 63691 | 63691
   374 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63695 | 63697
   375 |          PhoeniX |  7334 | 28671 | 28671 | 63698 | 63698
   376 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63699 | 63702
   377 |          PhoeniX |  7334 | 28671 | 28671 | 63704 | 63704
   378 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63706 | 63706
   379 |          PhoeniX |  7334 | 28671 | 28671 | 63707 | 63707
  6130 |       tastyabbot |  7334 | 40982 | 40982 | 61980 | 61980
  6131 |       Shandrakor |  7334 | 40982 | 40982 | 61982 | 61985
  6132 |             Oli2 |  7334 | 40982 | 40982 | 61989 | 61989
  6133 |       Shandrakor |  7334 | 40982 | 40982 | 61991 | 61991
  6134 |           johnel |  7334 | 40982 | 40982 | 61995 | 61995
 17350 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62448 | 62449
  6135 |       Shandrakor |  7334 | 40982 | 40982 | 61997 | 61997
 17351 |        puzzlebot |  7334 | 61443 | 61443 | 62450 | 62450
  6136 |             Oli2 |  7334 | 40982 | 40982 | 62001 | 62001
 17352 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62451 | 62464
  6137 |       tastyabbot |  7334 | 40982 | 40982 | 62005 | 62005
 17353 |        puzzlebot |  7334 | 61443 | 61443 | 62465 | 62465
  6138 |       Shandrakor |  7334 | 40982 | 40982 | 62007 | 62007
 17354 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62466 | 62481
  6139 |       tastyabbot |  7334 | 40982 | 40982 | 62010 | 62010
 17355 |          PhoeniX |  7334 | 61443 | 61443 | 62482 | 62482
 17356 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62483 | 62503
 17357 |        puzzlebot |  7334 | 61443 | 61443 | 62504 | 62504
 17358 |    e_vitiello_jr |  7334 | 61443 | 61443 | 62505 | 62519
 17359 |        puzzlebot |  7334 | 61443 | 61443 | 62520 | 62520
   380 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63712 | 63712
   381 |          PhoeniX |  7334 | 28671 | 28671 | 63716 | 63716
   382 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63720 | 63722
   383 |          PhoeniX |  7334 | 28671 | 28671 | 63727 | 63727
   384 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63728 | 63729
   385 |          PhoeniX |  7334 | 28671 | 28671 | 63733 | 63733
   386 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63735 | 63735
   387 |          PhoeniX |  7334 | 28671 | 28671 | 63738 | 63738
   388 |    e_vitiello_jr |  7334 | 28671 | 28671 | 63739 | 63739
   389 |          PhoeniX |  7334 | 28671 | 28671 | 63742 | 63742
 16700 |    e_vitiello_jr |  7334 | 61442 | 61442 | 63724 | 63724
